gender,ethnicity,score,fcollege,mcollege,home,urban,unemp,wage,distance,tuition,education,income,region
0,2,55.9900016784668,0,0,1,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,1,1
0,2,33.790000915527344,0,0,0,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,1,1
1,2,59.45000076293945,0,0,0,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,14,1,1
0,2,60.459999084472656,0,0,1,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,1,1
1,2,45.43999862670898,0,0,1,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,1,1
0,2,58.18999862670898,0,0,1,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,13,1,1
1,2,58.459999084472656,0,0,1,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,1,1
0,2,53.09000015258789,0,0,0,0,9.399999618530272,9.06999969482422,5.0,0.6697499752044678,12,1,1
1,0,47.88999938964844,0,0,0,0,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,17,1,1
1,2,57.93999862670898,0,0,1,0,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,12,1,1
0,2,52.41999816894531,1,1,1,0,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,17,1,1
1,2,63.43000030517578,1,0,1,0,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,18,0,1
1,0,48.25,0,0,1,0,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,13,1,1
1,2,45.220001220703125,0,0,0,0,7.800000190734863,9.06999969482422,1.2000000476837158,0.6697499752044678,12,1,1
0,0,38.43000030517578,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,1,1
1,0,53.040000915527344,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,15,1,1
0,0,37.90999984741211,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,14,1,1
1,0,50.709999084472656,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,14,1,1
1,0,56.13999938964844,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,1,1
1,0,43.59999847412109,0,0,0,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,0,1
1,0,53.16999816894531,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,17,1,1
0,0,40.7599983215332,1,0,0,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,1,1
0,0,33.97999954223633,0,0,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,14,1,1
1,0,40.380001068115234,0,1,1,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,13,1,1
1,0,37.75,0,0,0,1,5.900000095367432,8.260000228881836,0.4000000059604645,0.6154699921607971,12,1,1
1,0,45.400001525878906,0,0,0,1,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,12,0,1
0,0,51.72999954223633,0,1,1,1,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,13,1,1
0,0,52.83000183105469,0,0,1,1,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,16,0,1
0,2,42.5,1,1,1,1,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,15,1,1
1,0,34.279998779296875,0,0,1,1,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,12,1,1
1,2,51.810001373291016,1,0,1,1,5.699999809265137,8.260000228881836,0.5,0.6154699921607971,15,1,1
1,0,32.189998626708984,0,0,0,0,8.199999809265137,8.260000228881836,3.5,0.6154699921607971,12,1,1
0,2,55.040000915527344,0,0,1,1,7.5,7.489999771118164,1.0,0.8048499822616577,16,0,1
0,0,35.2599983215332,0,0,0,1,7.5,7.489999771118164,1.0,0.8048499822616577,14,1,1
0,2,44.04999923706055,0,0,1,1,7.5,7.489999771118164,1.0,0.8048499822616577,12,1,1
0,1,56.97999954223633,0,0,1,1,7.5,7.489999771118164,1.0,0.8048499822616577,12,1,1
0,2,51.93000030517578,0,0,1,1,7.5,7.489999771118164,1.0,0.8048499822616577,12,1,1
0,0,41.43999862670898,0,0,0,1,7.5,7.489999771118164,1.0,0.8048499822616577,12,1,1
1,2,49.310001373291016,1,0,1,1,7.5,7.489999771118164,1.0,0.8048499822616577,14,0,1
0,2,59.86000061035156,1,0,1,1,7.5,7.489999771118164,1.0,0.8048499822616577,13,0,1
1,2,39.02000045776367,1,0,0,1,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,15,0,1
1,2,41.65999984741211,0,0,0,1,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,12,0,1
0,0,38.36000061035156,0,0,1,1,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,12,1,1
1,0,36.88999938964844,0,0,1,1,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,16,1,1
1,2,61.84000015258789,1,0,1,1,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,16,1,1
0,2,45.9900016784668,0,0,1,1,5.900000095367432,8.260000228881836,1.2000000476837158,0.6154699921607971,12,1,1
0,2,44.84999847412109,0,0,1,0,5.800000190734863,7.400000095367432,7.0,0.8833699822425842,12,0,1
0,2,46.09000015258789,0,0,1,0,5.800000190734863,7.400000095367432,7.0,0.8833699822425842,12,0,1
1,0,42.16999816894531,0,0,1,0,5.800000190734863,7.400000095367432,7.0,0.8833699822425842,12,0,1
0,2,39.88999938964844,0,0,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,12,1,1
1,1,37.22999954223633,0,0,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,12,1,1
0,0,34.709999084472656,0,0,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,12,1,1
0,2,38.58000183105469,1,1,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,12,0,1
1,2,40.93999862670898,0,0,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,12,0,1
0,2,52.5099983215332,0,0,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,16,1,1
0,0,41.43999862670898,0,0,1,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,12,1,1
0,2,38.52999877929688,0,0,0,0,9.0,7.489999771118164,1.2000000476837158,0.8048499822616577,14,1,1
1,0,49.83000183105469,0,0,1,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,13,1,1
1,2,38.2400016784668,0,0,0,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,12,1,1
0,2,46.70000076293945,0,0,1,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,16,1,1
0,1,53.97999954223633,0,0,1,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,12,1,1
1,2,40.47999954223633,0,0,0,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,12,1,1
1,2,37.56999969482422,0,0,1,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,12,0,1
0,0,34.70000076293945,0,0,1,0,6.900000095367432,8.260000228881836,3.299999952316284,0.6154699921607971,15,1,1
0,0,44.08000183105469,0,0,1,0,8.0,7.400000095367432,0.0,0.8833699822425842,12,1,1
1,0,36.59000015258789,0,0,0,0,8.0,7.400000095367432,0.0,0.8833699822425842,14,1,1
0,0,40.4900016784668,0,0,0,0,8.0,7.400000095367432,0.0,0.8833699822425842,13,1,1
1,0,39.150001525878906,0,0,0,0,8.0,7.400000095367432,0.0,0.8833699822425842,13,1,1
1,2,45.29999923706055,0,0,1,0,8.0,7.400000095367432,0.0,0.8833699822425842,12,1,1
0,2,52.9900016784668,1,0,1,0,8.0,7.400000095367432,0.0,0.8833699822425842,16,1,1
0,0,35.22999954223633,0,0,1,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,12,1,1
1,2,55.16999816894531,0,0,1,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,12,1,1
0,0,39.95000076293945,0,0,0,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,12,1,1
0,0,44.619998931884766,0,0,1,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,16,1,1
0,0,41.9900016784668,0,0,1,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,16,1,1
0,0,32.720001220703125,0,0,0,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,16,1,1
0,2,55.02000045776367,0,0,1,0,9.699999809265137,7.489999771118164,7.0,0.8048499822616577,13,1,1
0,0,36.540000915527344,0,0,0,0,5.900000095367432,7.400000095367432,0.5,0.8833699822425842,13,1,1
0,0,37.41999816894531,0,1,1,0,5.900000095367432,7.400000095367432,0.5,0.8833699822425842,15,1,1
1,0,54.400001525878906,0,0,1,1,7.5,7.489999771118164,0.6000000238418579,0.8048499822616577,15,1,1
1,0,45.93000030517578,0,0,0,1,7.5,7.489999771118164,0.6000000238418579,0.8048499822616577,12,1,1
0,0,45.02000045776367,0,0,1,1,7.5,7.489999771118164,0.6000000238418579,0.8048499822616577,12,0,1
0,0,44.59000015258789,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,12,1,1
0,0,44.68000030517578,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,12,1,1
1,0,40.43000030517578,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,12,1,1
0,0,39.83000183105469,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,12,1,1
0,0,47.310001373291016,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,16,1,1
0,0,44.38999938964844,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,16,1,1
0,0,39.869998931884766,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,14,1,1
0,0,40.68000030517578,0,0,1,0,6.0,7.400000095367432,7.0,0.8833699822425842,13,1,1
1,2,57.959999084472656,0,0,1,0,12.5,9.06999969482422,9.0,0.6697499752044678,13,1,1
1,2,34.86000061035156,0,0,0,0,12.5,9.06999969482422,9.0,0.6697499752044678,12,1,1
0,2,53.5099983215332,0,0,0,0,12.5,9.06999969482422,9.0,0.6697499752044678,16,1,1
1,2,36.52999877929688,1,1,1,0,12.5,9.06999969482422,9.0,0.6697499752044678,12,0,1
0,2,44.95000076293945,0,0,1,0,10.300000190734863,7.489999771118164,2.5,0.8048499822616577,16,0,1
0,2,47.52000045776367,0,0,1,0,10.300000190734863,7.489999771118164,2.5,0.8048499822616577,17,1,1
1,2,63.709999084472656,0,0,1,0,10.300000190734863,7.489999771118164,2.5,0.8048499822616577,17,1,1
1,2,33.400001525878906,0,0,1,0,10.300000190734863,7.489999771118164,2.5,0.8048499822616577,14,1,1
0,2,51.65999984741211,0,0,0,0,10.300000190734863,7.489999771118164,2.5,0.8048499822616577,13,1,1
1,2,43.560001373291016,1,0,0,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,12,1,1
0,2,60.2400016784668,0,0,0,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,14,1,1
1,0,46.13999938964844,0,0,1,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,16,1,1
0,0,36.290000915527344,0,0,0,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,12,1,1
1,2,48.619998931884766,0,0,1,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,13,1,1
0,2,64.79000091552734,1,1,1,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,17,1,1
0,2,54.91999816894531,0,0,0,0,8.399999618530273,8.260000228881836,4.5,0.6154699921607971,13,1,1
1,2,40.29999923706055,0,0,1,0,10.199999809265137,8.260000228881836,4.5,0.6154699921607971,12,1,1
1,2,43.88999938964844,0,0,1,0,10.199999809265137,8.260000228881836,4.5,0.6154699921607971,12,1,1
1,2,57.91999816894531,0,0,1,0,10.199999809265137,8.260000228881836,4.5,0.6154699921607971,12,1,1
1,2,34.16999816894531,0,0,1,0,10.199999809265137,8.260000228881836,4.5,0.6154699921607971,12,1,1
0,2,55.959999084472656,0,0,1,0,10.199999809265137,8.260000228881836,4.5,0.6154699921607971,12,1,1
0,0,42.91999816894531,0,0,1,1,5.5,7.400000095367432,0.5,0.8833699822425842,12,1,1
0,0,34.65999984741211,0,0,0,1,5.5,7.400000095367432,0.5,0.8833699822425842,13,1,1
0,0,48.630001068115234,0,0,0,1,5.5,7.400000095367432,0.5,0.8833699822425842,16,1,1
0,0,36.970001220703125,0,0,0,1,5.5,7.400000095367432,0.5,0.8833699822425842,12,1,1
1,1,42.65999984741211,0,0,1,1,5.5,7.400000095367432,0.5,0.8833699822425842,12,1,1
0,0,43.20000076293945,0,0,1,1,5.5,7.400000095367432,0.5,0.8833699822425842,12,1,1
0,1,34.83000183105469,0,0,1,0,11.199999809265137,9.06999969482422,6.0,0.6697499752044678,13,1,1
0,2,43.380001068115234,0,0,1,0,11.199999809265137,9.06999969482422,6.0,0.6697499752044678,12,1,1
1,2,47.0099983215332,0,0,1,0,11.199999809265137,9.06999969482422,6.0,0.6697499752044678,13,1,1
0,2,40.400001525878906,0,0,1,0,7.199999809265137,8.260000228881836,3.5,0.6154699921607971,15,1,1
0,2,43.560001373291016,1,1,1,0,7.199999809265137,8.260000228881836,3.5,0.6154699921607971,16,0,1
1,2,49.18999862670898,1,0,1,0,7.199999809265137,8.260000228881836,3.5,0.6154699921607971,12,1,1
0,2,36.400001525878906,0,0,1,0,7.199999809265137,8.260000228881836,3.5,0.6154699921607971,12,0,1
1,2,34.470001220703125,0,0,1,0,7.199999809265137,8.260000228881836,3.5,0.6154699921607971,12,1,1
1,2,60.630001068115234,0,0,1,0,7.199999809265137,8.260000228881836,3.5,0.6154699921607971,13,0,1
0,2,54.63999938964844,1,0,0,0,5.900000095367432,8.260000228881836,1.0,0.6154699921607971,16,0,1
1,2,43.880001068115234,0,0,1,0,5.900000095367432,8.260000228881836,1.0,0.6154699921607971,12,0,1
1,2,50.150001525878906,0,0,1,0,5.900000095367432,8.260000228881836,1.0,0.6154699921607971,12,1,1
1,2,53.93999862670898,0,1,0,0,5.900000095367432,8.260000228881836,1.0,0.6154699921607971,12,0,1
0,2,54.43000030517578,0,1,1,0,6.0,10.029999732971191,2.5,0.5242499709129333,13,1,1
0,2,57.0,0,0,1,0,6.0,10.029999732971191,2.5,0.5242499709129333,14,1,1
0,2,42.5099983215332,0,0,1,0,6.0,10.029999732971191,2.5,0.5242499709129333,12,1,1
0,2,59.65999984741211,0,0,1,0,6.0,10.029999732971191,2.5,0.5242499709129333,17,1,1
1,2,31.049999237060547,0,0,1,0,6.0,10.029999732971191,2.5,0.5242499709129333,12,0,1
0,2,38.7400016784668,0,0,1,0,6.0,10.029999732971191,2.5,0.5242499709129333,12,1,1
1,2,53.459999084472656,0,0,1,0,3.5,10.029999732971191,1.0,0.5242499709129333,12,1,1
1,2,46.5,0,0,1,0,3.5,10.029999732971191,1.0,0.5242499709129333,14,1,1
0,2,47.34999847412109,0,0,1,0,3.5,10.029999732971191,1.0,0.5242499709129333,12,1,1
1,2,46.959999084472656,0,0,1,0,3.5,10.029999732971191,1.0,0.5242499709129333,16,0,1
0,0,55.81999969482422,0,0,0,0,6.300000190734863,9.899999618530272,0.800000011920929,0.6732100248336792,14,1,1
1,0,38.060001373291016,0,0,0,0,6.300000190734863,9.899999618530272,0.800000011920929,0.6732100248336792,12,1,1
0,2,57.119998931884766,0,0,1,0,6.300000190734863,9.899999618530272,0.800000011920929,0.6732100248336792,16,1,1
1,1,62.91999816894531,0,0,0,0,6.300000190734863,9.899999618530272,0.800000011920929,0.6732100248336792,16,1,1
0,2,59.27999877929688,0,0,1,0,6.300000190734863,9.899999618530272,0.800000011920929,0.6732100248336792,14,0,1
0,0,52.93999862670898,0,0,0,0,6.300000190734863,9.899999618530272,0.800000011920929,0.6732100248336792,17,1,1
1,2,44.790000915527344,0,0,1,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,12,0,1
0,2,56.86000061035156,1,0,1,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,16,1,1
0,0,57.65999984741211,0,1,0,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,16,1,1
0,0,43.06999969482422,0,0,1,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,14,1,1
0,2,58.66999816894531,0,0,1,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,14,1,1
0,2,53.9900016784668,0,0,1,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,13,1,1
1,2,65.94999694824219,0,0,1,1,5.400000095367432,6.590000152587891,1.5,0.692840039730072,15,1,1
0,2,56.11000061035156,0,0,1,0,8.100000381469727,9.899999618530272,0.699999988079071,0.6732100248336792,15,1,1
1,1,45.209999084472656,0,0,1,0,8.100000381469727,9.899999618530272,0.699999988079071,0.6732100248336792,14,1,1
1,2,60.95000076293945,0,0,0,0,8.100000381469727,9.899999618530272,0.699999988079071,0.6732100248336792,13,1,1
1,0,34.2400016784668,0,0,1,0,8.100000381469727,9.899999618530272,0.699999988079071,0.6732100248336792,13,1,1
1,0,43.0,0,0,1,0,8.100000381469727,9.899999618530272,0.699999988079071,0.6732100248336792,15,1,1
1,0,45.11000061035156,0,0,1,0,8.100000381469727,9.899999618530272,0.699999988079071,0.6732100248336792,15,1,1
1,2,53.470001220703125,0,0,1,0,6.0,10.029999732971191,3.200000047683716,0.5242499709129333,15,1,1
1,2,39.75,0,0,1,0,6.0,10.029999732971191,3.200000047683716,0.5242499709129333,12,1,1
0,2,37.650001525878906,0,0,1,0,6.0,10.029999732971191,3.200000047683716,0.5242499709129333,12,1,1
0,0,60.0099983215332,1,1,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,17,0,1
0,0,42.63999938964844,0,0,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,16,1,1
0,0,39.33000183105469,0,0,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,12,1,1
0,0,35.43000030517578,0,0,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,16,1,1
0,1,34.31999969482422,0,0,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,12,1,1
0,0,44.15999984741211,0,0,0,0,8.5,9.899999618530272,4.0,0.6732100248336792,16,1,1
1,0,32.650001525878906,0,0,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,12,1,1
1,0,35.7400016784668,0,0,1,0,8.5,9.899999618530272,4.0,0.6732100248336792,12,1,1
0,0,41.0099983215332,0,0,1,0,8.399999618530273,10.029999732971191,10.0,0.5242499709129333,12,1,1
1,2,47.2599983215332,0,0,1,0,8.399999618530273,10.029999732971191,10.0,0.5242499709129333,12,1,1
0,2,46.130001068115234,0,0,1,0,8.399999618530273,10.029999732971191,10.0,0.5242499709129333,12,0,1
1,0,36.540000915527344,0,0,1,0,4.900000095367432,10.029999732971191,2.5,0.5242499709129333,12,1,1
0,1,36.90999984741211,0,0,1,0,4.900000095367432,10.029999732971191,2.5,0.5242499709129333,12,1,1
0,2,44.619998931884766,0,0,1,0,4.900000095367432,10.029999732971191,2.5,0.5242499709129333,13,1,1
1,2,60.59999847412109,0,0,1,0,4.900000095367432,10.029999732971191,2.5,0.5242499709129333,15,1,1
0,2,42.02999877929688,0,0,1,0,4.900000095367432,10.029999732971191,2.5,0.5242499709129333,13,1,1
1,2,54.43000030517578,0,0,1,0,6.900000095367432,9.899999618530272,0.1000000014901161,0.6732100248336792,13,1,1
1,2,44.2400016784668,0,0,1,0,6.900000095367432,9.899999618530272,0.1000000014901161,0.6732100248336792,14,1,1
0,0,38.5,0,0,1,0,6.900000095367432,9.899999618530272,0.1000000014901161,0.6732100248336792,12,1,1
0,2,46.31999969482422,1,1,1,0,6.900000095367432,9.899999618530272,0.1000000014901161,0.6732100248336792,16,1,1
0,0,38.06999969482422,0,0,1,0,6.900000095367432,9.899999618530272,0.1000000014901161,0.6732100248336792,14,1,1
1,2,50.25,0,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,13,1,1
0,2,40.380001068115234,1,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,14,1,1
1,0,43.18000030517578,0,1,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,15,1,1
0,2,41.13999938964844,0,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,12,1,1
1,2,52.58000183105469,0,0,0,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,18,1,1
1,2,59.400001525878906,1,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,16,0,1
0,2,46.54999923706055,0,0,0,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,12,1,1
0,2,43.93000030517578,0,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,16,1,1
0,2,39.86000061035156,0,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,13,1,1
0,2,50.970001220703125,0,0,1,0,7.800000190734863,10.029999732971191,1.100000023841858,0.5242499709129333,14,1,1
1,2,49.93000030517578,0,0,1,0,7.099999904632568,6.590000152587891,0.800000011920929,0.692840039730072,12,1,1
0,2,38.4900016784668,0,0,1,0,4.199999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
0,2,43.97999954223633,0,0,0,0,4.199999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
0,2,50.31999969482422,1,1,0,0,4.199999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
1,2,42.7400016784668,0,0,1,0,4.199999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
1,2,44.02000045776367,0,0,0,0,4.199999809265137,10.029999732971191,4.0,0.5242499709129333,13,1,1
1,2,40.52999877929688,0,0,1,0,4.199999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
1,2,45.130001068115234,0,0,0,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,12,1,1
0,0,35.959999084472656,0,0,0,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,12,1,1
0,2,50.43000030517578,0,0,1,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,12,1,1
1,0,33.02000045776367,0,0,0,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,12,1,1
1,0,35.70000076293945,0,0,1,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,13,1,1
1,2,36.810001373291016,0,0,1,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,17,1,1
1,0,41.15999984741211,0,0,1,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,12,1,1
1,2,44.5099983215332,0,0,1,0,7.900000095367432,6.590000152587891,8.0,0.692840039730072,12,1,1
0,2,52.5099983215332,1,0,1,0,4.5,10.029999732971191,2.700000047683716,0.5242499709129333,12,1,1
1,2,41.68999862670898,0,0,1,0,4.5,10.029999732971191,2.700000047683716,0.5242499709129333,13,0,1
0,2,42.68000030517578,0,0,0,0,4.5,10.029999732971191,2.700000047683716,0.5242499709129333,12,1,1
1,2,41.0099983215332,1,1,1,0,4.5,10.029999732971191,2.700000047683716,0.5242499709129333,12,0,1
0,2,57.43999862670898,0,0,1,0,4.5,10.029999732971191,2.700000047683716,0.5242499709129333,15,0,1
0,2,60.5099983215332,0,0,0,0,4.5,10.029999732971191,2.700000047683716,0.5242499709129333,12,1,1
0,2,52.0099983215332,0,0,1,0,6.300000190734863,6.590000152587891,0.2000000029802322,0.692840039730072,12,1,1
0,0,35.27000045776367,0,0,1,0,6.300000190734863,6.590000152587891,0.2000000029802322,0.692840039730072,12,1,1
1,0,40.369998931884766,0,0,1,0,6.300000190734863,6.590000152587891,0.2000000029802322,0.692840039730072,12,1,1
0,2,50.33000183105469,0,0,1,0,9.899999618530272,6.590000152587891,6.0,0.692840039730072,12,1,1
0,0,45.880001068115234,0,0,1,0,9.899999618530272,6.590000152587891,6.0,0.692840039730072,13,1,1
1,2,32.439998626708984,0,0,1,0,4.699999809265137,10.029999732971191,4.0,0.5242499709129333,12,0,1
1,2,51.130001068115234,0,0,1,0,4.699999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
0,2,47.130001068115234,0,0,1,0,4.699999809265137,10.029999732971191,4.0,0.5242499709129333,12,1,1
0,2,51.470001220703125,0,0,1,0,4.699999809265137,10.029999732971191,4.0,0.5242499709129333,12,0,1
1,2,47.560001373291016,0,0,1,1,6.0,10.029999732971191,0.6000000238418579,0.5242499709129333,16,1,1
0,0,56.459999084472656,0,0,1,1,6.0,10.029999732971191,0.6000000238418579,0.5242499709129333,12,1,1
1,0,50.59999847412109,0,0,0,1,6.0,10.029999732971191,0.6000000238418579,0.5242499709129333,15,1,1
0,2,66.30999755859375,1,1,1,1,6.0,10.029999732971191,0.6000000238418579,0.5242499709129333,18,0,1
0,0,55.31999969482422,0,0,1,1,6.0,10.029999732971191,0.6000000238418579,0.5242499709129333,15,0,1
0,0,54.650001525878906,1,1,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,15,1,1
1,0,44.61000061035156,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,12,1,1
0,0,48.84999847412109,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,16,1,1
1,0,40.400001525878906,0,0,0,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,12,1,1
0,0,37.04999923706055,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,16,1,1
0,2,44.95000076293945,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,12,1,1
1,0,40.150001525878906,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,12,1,1
1,0,54.18999862670898,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,15,1,1
0,2,56.20000076293945,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,16,1,1
0,0,31.700000762939453,0,0,1,0,9.699999809265137,9.899999618530272,3.5999999046325684,0.6732100248336792,12,1,1
0,0,39.40999984741211,0,0,0,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,14,1,1
0,0,48.61000061035156,0,0,1,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,14,1,1
0,1,38.61000061035156,0,1,1,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,18,1,1
0,0,40.45000076293945,0,0,1,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,12,0,1
0,2,41.209999084472656,0,0,1,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,12,1,1
0,0,39.2599983215332,1,1,0,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,12,1,1
0,0,38.36000061035156,0,0,0,0,5.199999809265137,9.899999618530272,0.800000011920929,0.6732100248336792,12,1,1
1,0,33.810001373291016,0,0,1,0,7.099999904632568,6.590000152587891,2.5,0.692840039730072,12,1,1
1,0,28.950000762939453,0,0,1,1,4.099999904632568,10.029999732971191,0.2000000029802322,0.5242499709129333,12,0,1
0,2,56.150001525878906,0,0,1,1,4.099999904632568,10.029999732971191,0.2000000029802322,0.5242499709129333,15,1,1
1,2,57.0,0,0,1,1,4.099999904632568,10.029999732971191,0.2000000029802322,0.5242499709129333,13,1,1
1,2,46.02000045776367,1,0,1,1,4.099999904632568,10.029999732971191,0.2000000029802322,0.5242499709129333,14,1,1
1,2,55.900001525878906,0,0,1,1,4.099999904632568,10.029999732971191,0.2000000029802322,0.5242499709129333,17,1,1
